,CleanRide_review,ride_rating,sentiment
2147,dallas visit son student smu great uber ride dinner return dinner nightmare two uber trip cancel bill show waiting contact driver clearly contest show charge finally got home uber direct `` record `` felt sorry problem 'd longer raving fan happens give uber lyft taxi,1,0
2148,look older gentleman palm desert area named robert white nissan versa,1,0
2149,horrible experience afternoon riding uber taxi bush intercontinental airport houston first exterior car dirty interior better filth grime visible dashboard area car reeked cigarette asked driver smoking fiddle a/c vent rolled window side slightly guess reduce cigarette smell n't really help external heat fume came car worsening situation could hardly breathe developed headache clothes still smell cigarette,1,0
2150,driver extremely incompetent checked email charge clearly wrong instead destination brooklyn required toll charge obviously longer route go brooklyn uber never reimbursed,1,0
2151,charged pickup le mile exorbitant cost estimated cost prior pick charged never,1,0
2152,uber driver amazing however uber company much app rarely get location correct spotify collaboration ... n't work gps app sends driver round way suck uber thought great think ... get together,1,0
2153,envolved car accident uber driver totaled car phone insurance company last week refuse get rental car saying pay reimburse thats b add rental car budget stuck house transportation mention hand fractured used uber disqgusted treat ppl cause injury,1,0
2154,worst customer service ever dealt charged extra `` cleaning fee `` day trip notice one hundred dollar serious uber `` customer service rep `` sent picture driver sent claiming car dirty needed pay clean car mat dirt pay extra dollar top priced fare dirt could wiped drive group people day night car perfect uber never use,1,0
2155,`` taxi `` never come charge anyways nonprofessionals ask move wet grocery come customer service basically non existent cheaper calling real cab much,2,0
2156,pending transaction uber quite sticker shock trip cost neither approved card back forth weekend trying get situation resolved spoken three different representative order get resolved seems getting passed around bullied point feel want silent take whatever say whenever feel like responding back,1,0
2157,uber website disaster log facebook n't lead account directly typing phone country lead red word error message said `` null `` saying usa registered n't let log no . add new credit card saying charge overdue red word everywhere frustrated use uber app even website lyft much better lyft website took minute uber took still able register driver passenger hard set easy-to-use website 's rocket science stupid company,2,0
2158,pending transaction uber quite sticker shock trip cost neither approved card back fourth weekend trying get situation resolved spoken three different representative order get resolved seems getting passed around bullied point feel want silent take whatever say whenever feel like responding back sent customer service representative looking trip record show pricing notification screen displayed dynamic pricing rate x x. rate accepted pm edt fare question also taken time surge rate .x fare accepted pm edt uber state `` accepted `` rate time trip trip starting time telling accepted price hour trip completely asinine pricing surge given time trip conceive trip given surge price agreed upon hour prior complete lie given also sent information statement nothing uber bully paying something done may steal money bet sharing experience,1,0
2159,first trip free recommended friend gave u discount code driver pleasant take long arrive second time ordered uber turned away time taxi going direction getting beyond joke end rang local firm little expensive suppose saying go get pay,3,0
2160,driver frustrating element app work well often recognize arrived pick-up point begin trip rather make rider wait begin trip mean navigation system wo n't initiate give direction frequently app n't recognize arrived destination end trip uber 's answer employ small army worker make adjustment ride beginning/ending associated fare fact first started uber two month ago app worked well time noted glitch occur time uber like send annoying reminder message driver time energy would better spent fixing navigation app uber losing driver due hassle,2,0
2161,uber absolutely horrible stepped outside vehicle moment car took backpack backpack contained key wallet everything else worst taxi service ever received would advise using service,1,0
2162,passenger damaged car exiting uber leaving car dent door week back forth uber 's decision gon na anything driver aware uber gon na care left option either go insurance uber 's deductible wo n't charge rider even damage fee ... always insurance gap right uber take rider fee fare car damaged sit back sip drink year driver disappointed rider say thing insurance end uber cash money wo n't care anyone thing go bad,1,0
2163,forgot car/house key car attempted contact driver twice hour incident hung time explained calling sent email uber response called uber- voice message saying best way contact email obviously went uber headquarters-absolutely help guy charge lost found said allowed contact driver,1,0
2164,started said needed iphone rented one realizing hidden fee behind /week charge added trip received total covered gas toll spent pocket maybe 'd stayed phone paid part-time driver around full-time job responsibility ... would seen profit drove ride free,1,0
2165,signed uber app never used service since may year incurred uber charge account never used uber account written least email rebecca/erik uber support erik put taken account belief charge family member given permission uber 's payment system flawed 're charging account without permission,1,0
2166,liar cheat thief treat employee badly constantly make mistake payment surprisingly mistake always uber 's favor mention liar cheat thief,1,0
2167,uber cab company provides service bad customer service effort towards resolving grievance customer amount nothing,1,0
2168,arrived new york via penn station first yellow cab drive jerk ... next ride offer uber car whilst driver friendly charged u u go short distance ... caught cab side new york charged u obvious ripped ... good way introduce visitor new york wo n't using uber ever,1,0
2169,driver pick son others oriole game return college got car son started get driver started leave drove son 's foot son twisted leg felt tire go ankle lot pain driver never noticed,1,0
2170,began sign uber thinking would good way get money reason could read registration many text regarding annoying point asked stop texting emailing calling wrong thing since many text night wish would leave alone,1,0
2171,worst uber experience ever driver got freeway wrong way going downtown needed go uptown n't even realize mistake yelling get freeway block way finally got told stop meter restarted location ummmm excuse paying block way paid extra block get back started got charged mistake addition finally got right freeway direct every step bc n't paying attention verge missing every freeway exit worst part uber refunded dollar wrong direction extra block back starting point horrible customer service uber n't pay get back starting point mad took taxi home instead usual uber,1,0
2172,uber charge cleaning fee without investigating accusation made driver repeatedly ask information requested copy picture believe fabricated charged cleaning fee wet seat water filed complaint bbb read complaint customer uber came across similar complaint uber driver accused customer urinating car charged cleaning fee,1,0
2173,last month couple ride uber last ride charged extra money giving proper explanation ... look like uber big scam organization stealing money bit bit .. becareful guy,1,0
2174,'ve encountered worst driver uber rude discourteous one left middle road n't know handle business customer n't think 'll last n't improve service,1,0
2175,uber scam steal money bit bit seem con artist engage conversation like give good rating trip destination continue charge drive without completing trip 's money them.. money scammer con artist lesson learned end changing email shutting bank card literally charging taking right account n't able talk anyone reason n't contact number,1,0
2176,employee working infopark cochin last night booked cab distance infopark kakkanadu seaport airport road near civil station bus charge minimum fare rupee much short distance arrived stop shocked seeing fare rupee fare rupee surge period hell depended uber every journey carrying stopped yesterday issue worst experience feedback uber hate,1,0
2177,wish `` minus star `` rating said 'm trying cancel uber gotten email keep asking `` please tell u `` crap lead web site asking sign password k could sign account canceled would want sign u freaking kidding uber four letter anyone four letter word replace uber ca n't read original email thats explains reason,1,0
2178,several bad experience uber taxi washington dc n't know tehir way terrible experience taxi uber paris france driver never came twice three day driver n't come without notice waited waited waited realized call another one,2,0
2179,worst service booked cab kondapur chilkur balaji temple accepted booking driver came asked go said chilkur balaji temple driver ready come us.he reply 's n't provide service city cancelled cab charged cancellation charge also disgusting thing ever faced uber n't provide service area.then accept booking,1,0
2180,uber rating game hi excited heard uber join team proud one month lease trip started little ruff beginning get know gps sometimes go crazy certain place n't know best get rider destination safe problem customer fair weather bad day feeling well disgusted life uber really try communicate partner see help driver hear say passenger door acura purchase newer vehicle drive passenger comfortable way providing good service best good enough customer rated u comment sad part rated almost everybody star ratting get email account deactivated loving job trying improve without uber help lost job love due customer heart company care uber driver hope help someone careful cause uber driver loose lost job 'm debt vehicle julio guzman email- ***** hotmail.com,1,0
2181,comparing airline hotel peak season raise rate never percent normal fare room charge dynamic pricking surge charge robot customer service scripted reply rip transparent pricing charged pm ride cost twelve hour earlier driver took full advantage fact many rider looking ride also ample driver available raised surge someone accepted disclosure idea charging clear surge charge state .x .x take ride twelve hour earlier one would expect pay ride beware make sure know pay accepting driver allowed rake coal,1,0
2182,tried separate occasion get ride home uber first time driver cancelled ride saw cart full grocery charged cancellation later given credit went use uber driver front pulled waved pulled away watched around apt complex charged asked rate driver one rate driver even get car driver given star even attempting contact driving couple time waiting outside got literally ft front pulled saw left last time tried use uber ride home grocery store contacted customer service left store first time told would happen well driver never showed never bothered contact cancelled ride got requested uber cancelled ride immediately charge either cancellation uber driver 's answer ... since uber customer support answer directly uber pick customer grocery store,1,0
2183,may biggest scam century first could make selling ski hawaii start day putting gas figure problem make back guess thats many day working hour make fee gas walk away kicker get run car ground uber wake call ended life going planned need change course find scared go eat dollar menu cause take several fare make back sad many people come uber needing money bank opportunity claim pure lying greedy bull,1,0
2184,riding four filthy cab chicago one gas back seat signed uber satisfied driver vehicle knowledge city sure city way go chicago,5,1
2185,über neve get dime money would rather call taxi customer service care correcting issue pretend need information research intention getting back placing call never use service overcharging charging cancellation fee driver decided cancel ride bbb every outlet notified,1,0
2186,close business search better one free ride concept also fraud ... ... stand good possession people hate uber ... ... ... ...,1,0
2187,uber 's rating partner irrational percent founder probably n't score percent college overall rating uber star uber platform send partner without training expectation fatal allow company rating fall immediately new partner rider mal contemps happy good friendly safe ride new partner required attend four hour training uber changed policy evaluation mid stream changed ride minimum ride minimum partner get de-activated treated criminal second class citizen uber care negative publicity terminating partner,1,0
2188,twice tried set uber account recently day ago took hour contacted uber ride user name password recognized clicking link reset password took uber nearly hour respond link reset password company undependable user friendly especially one use facebook hour later still link reset password forget even trying get live body phone,1,0
2189,comment rating system fare based fixed point work stable uber,1,0
2190,san fransico area high alert uber driver n't go background check need car license approved `` inspector `` begin picking people take upon look person picking 've used uber twice already second trip get picked akeem davis loomed ton red flag popping immediately cancelled contact uber yet refused respond concern 've asked regarfing worker n't trust uber driver,1,0
2191,completed first uber ride great service excellent ended paying nothing airport ride would normally charge n't done try get first one uber promotion code jeffhue,3,0
2192,thanks much uber cancelled ride charged admitted wrongfully charged yet still kept money `` uber credit `` stick crooked hand wallet going someone 's bank account giving money without reason robbery cab company ca n't stop e-mailing desperate plea reach congress obviously thief n't make safe ride home,1,0
2193,rip customer riding nj ny surcharge n't bother let know advance screw uber,1,0
2194,uber suck suspended someone spent company like rude customer service also automatically send higher uber car uberx available,1,0
2195,uber investigated money laundering foreign government middle east trying increase value stock go public hiding behind app mean contact,1,0
2196,uber driver often lost n't find system locate wrong location first liked uber use doctor important appointment late missed many appointment late offer order new driver time driver arrive late use regular taxi important appointment requires time,2,0
2197,uber use great remember got first one easy convenient worse taxi 's surge charging time normal rate app crash poor driver weak unhelpful customer service bag license driver driver even pedal coke weed thru uber driver hit girl try get date driver pick u pajama another driver tire blow told u nothing could basically paid double trip since order another uber longer company control uber use great use nordstrom transportation might get first car click maybe app crash maybe driver wait minute call cancel ride 's stuck traffic get car cross finger cool knowledgeable driver time outta driver area idea use gps n't help gps take `` shortest `` traffic ridden route trip hopefully get charged correct amount ... maybe driver contact uber say trip longer actually charge hear happening often least taxi driver work transaction spot know wo n't charged later time taxi driver also usually driving career supporting family barely scraping one last uber driver real estate agent using uber give friend number order weed wtf uber use great 'd rather take taxi uber app convenient much harder dial cab,1,0
2198,requested uber paris driver somehow forgot load case laptop one new samsung one camera may brochure prepared business trip found missing airport drive back office paris course missing missed flight partner shared ride cost u rebook another flight day later make thing worst charged euro trip time took u file police report complained uber lady responded simple sorry saying left bag street course n't public street recall well telling driver put tunck use back seat larger case today newyork missed call paris followed email responded answer phone still waiting another call total loss least afterthis uber experience instructed office ever use uber anywhere simple call maybe credit bill anything would suffice stop using,1,0
2199,uber company determine effectiveness rating driver passenger driver happens drive night unfortunately pick intoxicated happens think see clearly hit star button regardless one thick 's fair driver everyone different view opinion easily give five four star n't three four star already good rating five perfect body perfect use star rating determine good driver,3,0
2200,im professional taxi driver aside study knew total hype nothing sweden call business like `` bondfångare `` peasant fooler nothing romantic cool fraudsters,1,0
2201,driver horrendous one imature driver coming delph lane near tjs pub looking wear going coming opposite street near woodhouse garage driver bumped van drove saw traffic light said hurry train station going totally opposite way hirrendous hope loo business know company used around used deal drug perv school kid right say driver back school kid get business p.s one go one,1,0
2202,use uber left concert july available ride time rate indication app window total fare would never would approved dollar twenty minute ride need transparency fare shown trip booking ride service check fine print sure find fare get car beware ¨dynamic pricing¨ ¨surge pricing.¨ nuff said call local cab,1,0
2203,driving uber almost year pay decent approx hour drive uber make money want set schedule bos barking order ca n't beat would like join try please use following format uber pay signing download uber app iphone ipad android link,5,1
2204,driven uber kansa city year also assisted regulatory process testifying jefferson city state house participated number uber charitable/community event kc greater kansa city missouri kansa metropolitan area people love riding uber truly appreciate higher level service safety uber delivers archaic taxi service uber also good company treat driver great respect uber app driver partner simply amazing evolved include trip detail earning summary great reward rival many u fortune 's offering earnings uber provides real opportunity driver make good money highly rewarding job full-time part-time basis first uber enter market much lower price taxi service help boost customer base also smart enough know price increase also necessary reflect higher level service uber delivers still providing personal transportation lower price taxi latest revolution kansa missouri taxi code solidly position uber kansa city longterm driver expect make hourly rate excess per hour due increased demand 's great see uber uber rider elevated job driving personal transportation attractive opportunity student single parent single-mothers veteran ex-taxi driver anyone want sup went income make good salary full-time basis thank uber providing opportunity many kansa city making people happy,5,1
2205,n't get uber taxi terrible rip,1,0
2206,would give uber le one star could drive uber shorted time time short driver overcharge passenger trying make lot money fast others expense woman driver safe woman n't last long uber n't quit put danger pay constantly short starting support group former female driver one please contact support group san diego sign drive uber please use referral drive ride day please check current promotion uber change requirement want get even larger bonus contact directly full name gmail renee belinda cooper womendrivingwomen.org,1,0
2207,called uber xl got exact time location renaissance hotel raleigh driver text say location say location minute watch lack movement finally cancel faiks arrives charged canceling canceling uber,3,0
2208,driver must put side tax social security also pay gas maintenance car depreciation insurance phone service also need buy personal insurance penalize end year due obama care car payment make every hour work hour break lunch overtime pay tell much per hour get paid uber lying per hour income,1,0
2209,unfair ilegal unsafe percent annoying inefficent stupid customer service staff toronto people purchasing law operate.must regulated legally,1,0
2210,making per day averaging fare trip star logins rejected druver account activated customer arguements complaint except support email somebody named eric said based past rating uber longer use contractor email time stamp looked ficticious read actally sent pm pm email completely vanished imap email device used run data dint unlimited plan much construction uber app sent four mile several time tume uber 's sever started serious issue making site likely attack get job back uber phone support whatsoever u turse limited message email support go different desk someone source problem friday weekend summerfest milwaukee life 's always fair management big business local traffic matter failed experiment go back communist society rob priductive hide resulting windfall profit corrupted manager type grease sqeeky wheeks,1,0
2211,uber owes say must checking account even though put money saving account first complaint checking account illegally holding money hoping get class action lee austin,1,0
2212,here way look uber different perspective live newport beach california get hit road trip airport common time morning lax trip least time week made around take break feel like drive mid late afternoon pm made average week x equal nice little addition v.a disability run business dont drive dont get paid period end story problem navigation changing using waze awesome uber app n't see anyone consider employee work want take vacation want one charge tell drive drive complain maintenance car well keeping maintenance way wonder got engine trouble using car working huge tax advantage oh insurance ... required law way little extra coverage may required worth driver bad experience driving uber drive bad area guess gon na get bad rider ala control get car boot em say thanks thanks go business drive good area business area occasion get really stupid jerk wagon guess ride stop complaining peep cant run business figure uber thing sure chuck e cheese spot behind pizza counter,5,1
2213,uber suck suspended someone spent company like rude customer service also automatically send higher uber car uberx available,1,0
2214,used über take u concert columbus oh driver charged u .. said uber said charge time regular rate n't going charge driver home said allowed charge time regular rate due high demand personally feel treat customer never use uber,1,0
2215,n't used uber yet finally la vega allowing uber lyft come taxi blocked year went site contact find coming shocked thought maybe blind could n't find contact page sure enough none kind company way contact went onto linkedin page voice disdain deleted post treat customer hope someone brings one online get away hiding behind website one especially company draw attention uber hide,1,0
2216,texas company illegally obtained cc info charged bank account stopped em cold sure shut card bank issued new one credited money back uber ai n't getting anyone us company anywhere without first reviewing idiot deserves get many idiot taken advantage let happen always review company first many negative review clearly criminal action made company 're stupid use work app agreed work someone never met moron stupid stupid,1,0
2217,`` day `` waiting online password reset email link show email box email support uber.com time back forward summary staged response stage must press wrong button taking ride provide feedback service need access online book ride,1,0
2218,worse company world get ride told u would take longer get ride home fine service ride home cost ton money get home never use service highly recommend use service,1,0
2219,hired uber drive boston garden concert tonight driver show time first time driver clue get boston garden could get another uber time ended driving use cab ca n't rely company n't know,1,0
2220,first company total fraud tell driver make hour total lie makeless minimum wage also factor fuel cost wear tear youof car lot oil change bottom line company n't worth trouble please n't sign uber month deactivate stuck paying car payment job passenger 's great credit card abused take cab 's safer credit card,1,0
2221,'ve driving uber day made already ... lie maybe put total hour ... 's like ./hour 's awesome pocket money 's also plus vehicle seat people ... mean money encourage anyone try ... make schedule ... 's win win use referral code signing kcpue,5,1
2222,went mile charged wow must chariot gold didnt realize ... wtf,1,0
2223,driver nice receptive direction much cheaper taxi wan na try uber free use promo code rachillrue first ride,4,1
2224,used uber occasion problem thought little high claim cheaper taxi problem arouse week twice take uber business home distance mile first time came .. second time .. really difference .. 's like house moved anything final straw came yesterday property manager air bnb host short term rental guest want visit philly day reained yesterday unsuccessful getting cab contacted uber oh driver showed took one look stuff bringing back immediately canceled job uber said would try find another car never ended calling friend come get beware company,2,0
2225,got r free ride valid st july booked ride cost r also uber fraudulently deducted amount paytm account without informing also charged free ride uber fraud company please n't take service company banned india reached customer center said nothing process computerized please boycott fraud company,1,0
2226,say going first last time ever use service going writing every site possible terrible scam uber cab claim cheapest night trying book would n't let u change surcharge anything le would n't get accepted customer first time uber trusting still cheap booked realise ended paying £ ride never £ biggest biggest scam ever never ever gon na use service complaining driver took bad route given email saying estimate rigt maybe uber check fact never cab ride london harrow costed worst company ever claim give estimate fare n't fooled thing happened next thing know driver way get home receive huge a** receipt stay away,1,0
2227,`` uber `` car service fraud action allowed passenger criminal recently friend son jumped passenger riding `` uber `` vehicle incident happened could n't believe `` reputable `` car service would allow criminal act file report sad ...,1,0
2228,uber big big fraud company driver please sign uber trying attract people offering cell phone car collecting monthly payment three time actual company anyone taken vehicle phone thru uber ... ..their life going end soon contact number uber app mileage different actual distance proper management,1,0
2229,thought practical card fraudulently charged twice tonight discovered ridiculously difficult anything saw ride come cancelled first one got charged anyway cancelled last minute tune £ emailed uber support right away available late night seems changed password sent another email asking delete account afraid get charged despite possible take credit card site n't want go hassle cancelling card 's uber problem site offered option would n't deleting account 'm totally turned uber stop using asap,1,0
2230,happy use service past wednesday past user feedback show company scam abusing user credit card continuous multiple credit billing credit card,1,0
2231,fraudulently charged card time could cancel card ca n't get anyone uber talk ... email personal opinion 's c/c scam company,1,0
2232,n't waste money inexperienced driver lousy service convenient think credit card bill matter avoid scam use normal regulated taxi service,1,0
2233,u department justice launching criminal investigation credit card abuse fraudulent case u ber corporation,1,0
2234,suddenly blocked account respond email tell,1,0
2235,'re probably fine try switch user id account tied phone number forever uber respond online support request phone number call tried three time get resolve problem ignored email response,1,0
2236,crappy company zero star treating driver poorly get wonder turnover rate percent climbing sooner later wo n't driver come pick customer america need wake smell coffee learn bet one big fraud,1,0
2237,city dallas supporting fraud company like uber lyft shame city dallas,1,0
2238,hear read negative review uber think people finally coming around real uber dont waste time breath organize crime uber fraud always go back taxi safer bet wallet purse,1,0
2239,driving uber month nothing incredibly awesome experience uber staff rider yes surge time people needing u driver available find social aspect rewarding im satisfied smart win win situation remember n't get crazy income take consideration pay tax car maintainence absolutely love ... leighton,5,1
2240,created profile mo ago hoping use harrisburg pa yet uber set yet came getting massage checked email noted receipt england today get profile use encrypted capitol one partnering go store leave phone car uber driver england called cell x looking customer service number call left email everyone tried purge account info uber never,1,0
2241,uber blocked account soon put money paytm account saying account linked account support mail always common system generated mail worst service ever seen ...,1,0
2242,tried uber relatively quick pound cheaper,4,1
2243,heading party thought would give uber try heard people riding fancy car surprised see black tesla front door hopped waddled in-style party,4,1
2244,booked ride radisson blu tonk road nahargarh fort jaipur india booking ride pick drop point specified even hopped cab told driver specifically need drop nahargarh fort however reached amber road bottom point nahargarg jaigarh fort way driver stopped said last point refused drop u fort nearby fort asked u get point absolutely transport service scorching hot disturbing move place said officially last point permitted go beyond point local auto fellow came said give u ride kept requesting driver drop u till fort said allowed go beyond point said beyond point take personally asked u pay r drop u till nahargarh fort gate repeatedly told drop u fort gate refused said either get point km fort gate pay go also asked u decide fast waiting meter running charged left choice get middle also anger disappointment luckily found auto guy anyways pay rs.. felt cheated harassed absolutely wrong work ethic extremely disappointed uber service today 's experience would also like bring notice invoice sent charged r entry fee amber fort never went seems uber app still able track locate vehicle pick drop location female co-passenger driver also careful drop u deserted location extremely angry want give negative rating driver well uber service,1,0
2245,operating outside law car without insurance driver sexually assault passenger 's surge manipulated driver theivesbanned almost everywhere except bent official check twitter ubered see safe oh hacked customer detail sold web phone number contact use mug gave star n't minus button,1,0
2246,promoted uber friend gave free trip used trip money initially time using free trip uber disable free trip providing proper answer task saying like promoting uber big mistake,1,0
2247,used uber four time every time use uber excellent experience driver professional car nice get pay never take taxi 's uber way,5,1
2248,u.s. want business company based us car japan import buyer destroyed country,1,0
2249,took uber one location another totally overcharged got uberwhen realized forgot wallet called driver dropped missing called complain uber basically completely ignored said word mine spoke uber driver detail asked return basically said made police report following hopefully get result lesson learned take taxi instead uber,1,0
2250,uber driver phone driving slow incompetent following direction almost n't care likely n't care rule habit 'm never using service unless someone else 's dime,1,0
2251,week since made numerous trip still yet paid human get ahold complain send default email telling 're looking thats end worse customer support time warner cable im done wasting time gas half-assed poorly managed joke company look forward day get shut illegal business doings,1,0
2252,even delhi case driver misbehaved dropped remote location gandhinagar male customer female avoid uber odd hour crm connect reported case team mail n't think appropriate action taken,1,0
2253,even delhi case driver misbehaved dropped remote location gandhinagar male customer female avoid uber odd hour crm connect reported case team mail n't think appropriate action taken,1,0
2254,even delhi case driver misbehaved dropped remote location gandhinagar male customer female avoid uber odd hour crm connect reported case team mail n't think appropriate action taken,1,0
2255,wiped account balance without giving appropriate reason free ride earned sent mail share apps contrary lapse ride without giving sufficient reason,1,0
2256,used service couple time girlfriend seems convenient cool modern safe decided drive see would pan site easy enough pretty straight forward everything automated go background check seemed extensive enough received different report first think `` goodness searching `` drove day started feel like something easy convenient morning pickup app uberpartner app driver stopped working warning nothing tried log back account ... ... message followed `` driver account activated `` drove using app day possible warning explanation certainly payment work yet seem hide behind convenience internet ca n't actually `` reach `` mean accountability whatsoever rape reported banned different country city ... ..and nothing seems happen ... statement make one ... ..its vague ... .. absolutely never use so-called-service ...,1,0
2257,vacation miami jan decided try uber since taxi quite expensive downloaded app filled necessary information little know one driver would scam uber condones behavior friend life north miami going south beach ordered uber uber x showed pick-up approximately pm north miami south beach .. problem fare.got infinity suv way.fast forward two day later receive email uber saying made fare adjustment adjustment amount cleaning fee driver filed incident report photo included stating vomited vehicle photo time date stamp incident report false witness attest incident occurred 'm still disputing charge amount uber think fine allow one driver file false incident report customer condones dishonest behavior way value customer uber,1,0
2258,march took trip new york coworker suggested try uber app trip one pick airport driver sitting wrong place expected walk end terminal trip short ride hotel yellow cab trip driver stopped midway block parked front another hotel took minute find app showed car making circle around block nearby trip driver know go find broadway lafayette uber driver use personal car pick fare n't know normal taxi protocol cost double local ride yellow cab still great service professional may fancy black car expertise driving,1,0
2259,march took trip new york coworker suggested try uber app trip one pick airport driver sitting wrong place expected walk end terminal trip short ride hotel yellow cab trip driver stopped midway block parked front another hotel took minute find app showed car making circle around block nearby trip driver know go find broadway lafayette uber driver use personal car pick fare n't know normal taxi protocol cost double local ride yellow cab still great service professional may fancy black car expertise driving,1,0
2260,march took trip new york coworker suggested try uber app trip one pick airport driver sitting wrong place expected walk end terminal trip short ride hotel yellow cab trip driver stopped midway block parked front another hotel took minute find app showed car making circle around block nearby trip driver know go find broadway lafayette uber driver use personal car pick fare n't know normal taxi protocol cost double local ride yellow cab still great service professional may fancy black car expertise driving,1,0
2261,thee worst experience uber driving past charging cancellation fee driving recklessly kid car barely speaking english purposely driving way increase fare also driver supposed take southwest terminal ronald reagan drove passed terminal almost airport asked going started driving reverse busy rush hour airport traffic told stop point told get car left fiancee bag middle street picture screenshots fare took hotel san diego convention center first one fastest correct way get convention center second photo clearly show twist turn driver took complained told get walk rest way hotel driver drive straight west ash make left harbor,1,0
2262,uber worst service account breached used people get free ride never give credit card detail anybody long term,1,0
2263,first ripping customer promo code free ride charged full amount second n't insurance rider trip third worst customer service highly n't recommend uber anyone,1,0
2264,used uber san diego airport going interview frustrated uber wo n't work using cellular service find `` hot spot wi-fi `` connection otherwise ca n't login uber almost missed interview due poor uber connection airport first driver cancelled could n't text due poor connection wait second driver back phoenix san diego internet issue iphone gave requesting uber service took regular cab hence agree reviewer uber idea great execution miserable,2,0
2265,totally ripped incompetent driver wasted min time missed paid appointment got charged fare attempt finally credited ... kidding n't even read text complaint total loser ... take real taxi,1,0
2266,set account numbers- used time app never work always glitch cancel account get touch anyone- ever- way communicate technical difficulty take cab much easier complication customer service much better,1,0
2267,company working well,5,1
2268,uber app website failed wo n't let login wo n't let change retrieve password absolutely customer service never,1,0
2269,one driver dallas area actually gall post rant craigslist feel passenger n't tip word `` ... cheap a** bas**** ... `` n't tipping part advertising n't low rate supposed part attraction contacted even vulgar said driving part time thank goodness small favor guess driver like would anyone even bother headache attitude like 'm guessing people ca n't get real job anywhere else ... ...,1,0
2270,thought good one night took use uber milwaukee airport selected type care service wanted uber immediately got phone call uber driver thought odd time responded minute finished choosing car type submitted black car lincoln towncar showed charged airport west allis expecting pay paid way airport day earlier complaining company said chose black expensive car even though never even chance choose type car app company said already paid driver could anything think driver know intercept signal soon log app beware,1,0
2271,would recommend uber anyone like scam lie estimated rated ride charge double triple price regular cab service charge used uber first time week ago look receipt destination driver left sent email claimed refund going refunded account day still received refund plus credit card information phone number rider call like hide behind internet hope someone responds email never use service,1,0
2272,work leaving major metro area suburban stuff call cab driver showed reeking meth ran median strip wildly insane service plus try calling time 's convenient `` driver available `` f-this,1,0
2273,used uber first time last night ... thankfully first time rider credit covered trip american airline center awesome trip maverick game loved driver rate reasonable however game went app get ride home `` surge fee `` charging time normal rate waited thinking surge rate would go game even signed notified surge two hour game nice bartender pira lounge help u get ride pay min ride home style limo service uber would plus tip ridiculous people beware suck reasonable fee upcharge `` surge `` fee happen time leave stuck paying way much never received notice surge either never use poor dog hour past due going livid stranded reasonable way home,1,0
2274,idea company great -- execution terrible `` surcharge `` ridiculous charge ever seen paid gross taxi ride surely beat uber ride mileage time etc amount snack water nice vehicle ever make ridiculous charge terrible experience friend insane upcharges shady `` end trip `` also good trip pm monday pm friday absolute exorbitant fee surely keep away,1,0
2275,crock company afford phone credit card fraud charge driver yet call hope someone reply email hold breath,1,0
2276,drive dfw area love 's convenient schedule add income current job n't use full time job earn extra cash sign drive uber earn money fast rate /hr receive sign type referral code wg enjoy guy 's like boring job trust,5,1
2277,told downloaded app receive dollar coupon ordered ride getting car made sure double check driver going charged single thing destination mile away everything went well day noticed charged money coupon applied also charged extra surge fee never approved customer phone number email never helped problem recommend company,1,0
2278,daughter card charged dollar ride never knew happen put overdrawn charged bank overdraft would caution giving card info uber call number report correct fraudulent charge email beware warned,1,0
2279,recent price dropped service steeped even lower according company policy drive required wait minute driving away charging service fee eve servuce delivered make worse guy didnt even show coresponding via text coukd help find place went side flag soul three minute past come find day later still charged ride save self trouble money take regular cab taxi,1,0
2280,ordered car miami internation airport got notification text driver way waiting little bit received text driver cancelled pickup order new uber happened mia anybody else experience uber,1,0
2281,uber blocked account without concern violet policy one account first want confirm guy never violet policy one account mine ***** gmail.com secondly second account wife ***** gmail.com yes previously use name mobile number delhi rape case done uber threaten use service changed account mail id incident get know uber safe woman 's uber unable make safe people appoint india responsible able come front answer people resolve query third almost waste day time promote uber jaipur rajasthan company jaipur given manner .i make aware uber driver much trying release fear company .secondly campaign office promote company educate people create account add prepaid wallet uber .thirdly guy also aware many customer phone paytm wallet option appearing allow use phone create account phone use phone login id use service .i teach use pay tm wallet .i transfer money first ride pay tm least feel comfort smoothness uber expertise almost spend inr promoting service .i feel shame time referral driver denied come given address behaving vulgar time front referral .i done colony meeting educate benefit taxi service current aspect .i went friend house society time also speak uber promote employee process referee many people let create many account earn almost account referral code wife 's referral code many time paytm wallet option appearing allow use phone create account let time create pay tm wallet also time one team come call mail policy surprisingly working almost month suddenly get know account auto blocked may system smart work per input right also justify mail team one even bother revert mail even blocking service guy still sending mail refer u earn inr account still referral code valid others make mentally depressed feel cheated uber feel shame full front referee colleague every one saying `` kya huva teri uber ka isne teri hi laga di `` many comment feel shameful front family friend also final rape case confirmed guy able provide customer satisfactory service india n't right provide service india relief required .enable mine wife 's account ***** gmail.com ***** gmail.com provide remuneration waste almost day compensation inr refund promotion cost inr provide mental compensation inr provide indian address send legal notice guy till time able get indian address remind many time day soon get someone uber sue court aside advocate hemant hereby authorized prepare legal notice mean,1,0
2282,uber driver made halloween night even self happy thought crazy worst customer service driver rider planning stop besides halloween night ... ..not worth killing car penny everyone beware plenty good taxi around,1,0
